algorithm,failure_type,n,f,seed,repetition,delivered_correct,any_delivered,total_correct,delivery_rate,agreed,agreement_rate,steps,terminated
flooding_ack,crash_permanent,31,10,42,0,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,59,1,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,76,2,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,93,3,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,110,4,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,127,5,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,144,6,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,161,7,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,178,8,21,21,21,1.0000,21,1.0000,5000,false
flooding_ack,crash_permanent,31,10,195,9,21,21,21,1.0000,21,1.0000,5000,false
bracha,crash_permanent,31,10,42,0,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,59,1,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,76,2,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,93,3,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,110,4,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,127,5,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,144,6,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,161,7,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,178,8,21,21,21,1.0000,21,1.0000,1331,true
bracha,crash_permanent,31,10,195,9,21,21,21,1.0000,21,1.0000,1331,true
flooding_naive,crash_permanent,31,11,42,0,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,59,1,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,76,2,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,93,3,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,110,4,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,127,5,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,144,6,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,161,7,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,178,8,20,20,20,1.0000,20,1.0000,623,true
flooding_naive,crash_permanent,31,11,195,9,20,20,20,1.0000,20,1.0000,623,true
flooding_ack,crash_permanent,31,11,42,0,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,59,1,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,76,2,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,93,3,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,110,4,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,127,5,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,144,6,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,161,7,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,178,8,20,20,20,1.0000,20,1.0000,5000,false
flooding_ack,crash_permanent,31,11,195,9,20,20,20,1.0000,20,1.0000,5000,false
bracha,crash_permanent,31,11,42,0,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,59,1,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,76,2,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,93,3,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,110,4,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,127,5,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,144,6,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,161,7,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,178,8,0,0,20,0.0000,0,1.0000,672,true
bracha,crash_permanent,31,11,195,9,0,0,20,0.0000,0,1.0000,672,true
flooding_naive,crash_permanent,31,12,42,0,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,59,1,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,76,2,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,93,3,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,110,4,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,127,5,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,144,6,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,161,7,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,178,8,19,19,19,1.0000,19,1.0000,595,true
flooding_naive,crash_permanent,31,12,195,9,19,19,19,1.0000,19,1.0000,595,true
flooding_ack,crash_permanent,31,12,42,0,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,59,1,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,76,2,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,93,3,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,110,4,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,127,5,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,144,6,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,161,7,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,178,8,19,19,19,1.0000,19,1.0000,5000,false
flooding_ack,crash_permanent,31,12,195,9,19,19,19,1.0000,19,1.0000,5000,false
bracha,crash_permanent,31,12,42,0,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,59,1,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,76,2,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,93,3,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,110,4,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,127,5,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,144,6,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,161,7,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,178,8,0,0,19,0.0000,0,1.0000,643,true
bracha,crash_permanent,31,12,195,9,0,0,19,0.0000,0,1.0000,643,true
flooding_naive,crash_permanent,31,13,42,0,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,59,1,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,76,2,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,93,3,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,110,4,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,127,5,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,144,6,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,161,7,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,178,8,18,18,18,1.0000,18,1.0000,567,true
flooding_naive,crash_permanent,31,13,195,9,18,18,18,1.0000,18,1.0000,567,true
flooding_ack,crash_permanent,31,13,42,0,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,59,1,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,76,2,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,93,3,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,110,4,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,127,5,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,144,6,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,161,7,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,178,8,18,18,18,1.0000,18,1.0000,5000,false
flooding_ack,crash_permanent,31,13,195,9,18,18,18,1.0000,18,1.0000,5000,false
bracha,crash_permanent,31,13,42,0,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,59,1,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,76,2,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,93,3,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,110,4,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,127,5,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,144,6,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,161,7,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,178,8,0,0,18,0.0000,0,1.0000,614,true
bracha,crash_permanent,31,13,195,9,0,0,18,0.0000,0,1.0000,614,true
flooding_naive,crash_permanent,31,14,42,0,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,59,1,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,76,2,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,93,3,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,110,4,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,127,5,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,144,6,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,161,7,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,178,8,17,17,17,1.0000,17,1.0000,539,true
flooding_naive,crash_permanent,31,14,195,9,17,17,17,1.0000,17,1.0000,539,true
flooding_ack,crash_permanent,31,14,42,0,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,59,1,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,76,2,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,93,3,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,110,4,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,127,5,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,144,6,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,161,7,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,178,8,17,17,17,1.0000,17,1.0000,5000,false
flooding_ack,crash_permanent,31,14,195,9,17,17,17,1.0000,17,1.0000,5000,false
bracha,crash_permanent,31,14,42,0,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,59,1,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,76,2,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,93,3,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,110,4,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,127,5,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,144,6,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,161,7,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,178,8,0,0,17,0.0000,0,1.0000,585,true
bracha,crash_permanent,31,14,195,9,0,0,17,0.0000,0,1.0000,585,true
flooding_naive,crash_permanent,31,15,42,0,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,59,1,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,76,2,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,93,3,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,110,4,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,127,5,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,144,6,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,161,7,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,178,8,16,16,16,1.0000,16,1.0000,511,true
flooding_naive,crash_permanent,31,15,195,9,16,16,16,1.0000,16,1.0000,511,true
flooding_ack,crash_permanent,31,15,42,0,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,59,1,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,76,2,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,93,3,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,110,4,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,127,5,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,144,6,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,161,7,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,178,8,16,16,16,1.0000,16,1.0000,5000,false
flooding_ack,crash_permanent,31,15,195,9,16,16,16,1.0000,16,1.0000,5000,false
bracha,crash_permanent,31,15,42,0,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,59,1,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,76,2,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,93,3,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,110,4,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,127,5,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,144,6,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,161,7,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,178,8,0,0,16,0.0000,0,1.0000,556,true
bracha,crash_permanent,31,15,195,9,0,0,16,0.0000,0,1.0000,556,true
flooding_naive,crash_permanent,31,16,42,0,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,59,1,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,76,2,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,93,3,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,110,4,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,127,5,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,144,6,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,161,7,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,178,8,15,15,15,1.0000,15,1.0000,483,true
flooding_naive,crash_permanent,31,16,195,9,15,15,15,1.0000,15,1.0000,483,true
flooding_ack,crash_permanent,31,16,42,0,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,59,1,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,76,2,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,93,3,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,110,4,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,127,5,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,144,6,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,161,7,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,178,8,15,15,15,1.0000,15,1.0000,5000,false
flooding_ack,crash_permanent,31,16,195,9,15,15,15,1.0000,15,1.0000,5000,false
bracha,crash_permanent,31,16,42,0,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,59,1,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,76,2,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,93,3,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,110,4,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,127,5,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,144,6,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,161,7,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,178,8,0,0,15,0.0000,0,1.0000,527,true
bracha,crash_permanent,31,16,195,9,0,0,15,0.0000,0,1.0000,527,true
flooding_naive,crash_permanent,31,17,42,0,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,59,1,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,76,2,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,93,3,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,110,4,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,127,5,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,144,6,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,161,7,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,178,8,14,14,14,1.0000,14,1.0000,455,true
flooding_naive,crash_permanent,31,17,195,9,14,14,14,1.0000,14,1.0000,455,true
flooding_ack,crash_permanent,31,17,42,0,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,59,1,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,76,2,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,93,3,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,110,4,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,127,5,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,144,6,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,161,7,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,178,8,14,14,14,1.0000,14,1.0000,5000,false
flooding_ack,crash_permanent,31,17,195,9,14,14,14,1.0000,14,1.0000,5000,false
bracha,crash_permanent,31,17,42,0,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,59,1,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,76,2,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,93,3,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,110,4,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,127,5,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,144,6,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,161,7,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,178,8,0,0,14,0.0000,0,1.0000,498,true
bracha,crash_permanent,31,17,195,9,0,0,14,0.0000,0,1.0000,498,true
flooding_naive,crash_permanent,31,18,42,0,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,59,1,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,76,2,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,93,3,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,110,4,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,127,5,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,144,6,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,161,7,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,178,8,13,13,13,1.0000,13,1.0000,427,true
flooding_naive,crash_permanent,31,18,195,9,13,13,13,1.0000,13,1.0000,427,true
flooding_ack,crash_permanent,31,18,42,0,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,59,1,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,76,2,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,93,3,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,110,4,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,127,5,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,144,6,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,161,7,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,178,8,13,13,13,1.0000,13,1.0000,5000,false
flooding_ack,crash_permanent,31,18,195,9,13,13,13,1.0000,13,1.0000,5000,false
bracha,crash_permanent,31,18,42,0,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,59,1,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,76,2,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,93,3,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,110,4,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,127,5,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,144,6,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,161,7,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,178,8,0,0,13,0.0000,0,1.0000,469,true
bracha,crash_permanent,31,18,195,9,0,0,13,0.0000,0,1.0000,469,true
flooding_naive,crash_permanent,31,19,42,0,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,59,1,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,76,2,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,93,3,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,110,4,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,127,5,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,144,6,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,161,7,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,178,8,12,12,12,1.0000,12,1.0000,399,true
flooding_naive,crash_permanent,31,19,195,9,12,12,12,1.0000,12,1.0000,399,true
flooding_ack,crash_permanent,31,19,42,0,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,59,1,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,76,2,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,93,3,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,110,4,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,127,5,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,144,6,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,161,7,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,178,8,12,12,12,1.0000,12,1.0000,5000,false
flooding_ack,crash_permanent,31,19,195,9,12,12,12,1.0000,12,1.0000,5000,false
bracha,crash_permanent,31,19,42,0,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,59,1,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,76,2,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,93,3,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,110,4,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,127,5,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,144,6,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,161,7,0,0,12,0.0000,0,1.0000,440,true
bracha,crash_permanent,31,19,178,8,0,0,12,0.0000,0,1.0000,440,true
